dataset,target_key,target_column,target_label,unit,analysis_role,meta_primary_source_id,source_rows,source_observed_mean,source_observed_sd,source_minimum,source_maximum,lmm_fixed_intercept,lmm_random_intercept,lmm_conditional_source_mean,shrinkage_difference,absolute_random_intercept,random_intercept_rank
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:kolesky lewis advmat 2014,4,366.9225,157.67978276135045,223.36,519.54,663.5599908141538,-277.9175691605343,385.6424216536195,18.719921653619508,277.9175691605343,26
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:kosik koziol swieszkowski biofab 2019,6,145.945,55.16094116310925,96.66,233.45,663.5599908141538,-495.37028253237156,168.18970828178226,22.244708281782266,495.37028253237156,9
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:li fu scirep 2018,8,622.420875,99.20480021715176,488.83,793.49,663.5599908141538,-39.798737704919226,623.7612531092346,1.3403781092346208,39.798737704919226,52
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:li li acsapplmatinterf 2017,2,353.56,23.532513677888282,336.92,370.2,663.5599908141538,-273.19619099063215,390.3637998235217,36.80379982352167,273.19619099063215,27
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:li xu 3biotech 2018,3,182.89666666666668,50.66042472515734,132.84,234.14,663.5599908141538,-441.0522346539815,222.50775616017233,39.61108949350566,441.0522346539815,11
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:li zhou addman 2021,4,513.2988250000001,150.2904695312464,307.47,667.041,663.5599908141538,-140.7786245348899,522.7813662792639,9.482541279263842,140.7786245348899,44
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:lim levato advhealthmat 2020,4,351.135,72.89485601421636,281.83,419.0,663.5599908141538,-292.7087663591062,370.8512244550476,19.71622445504761,292.7087663591062,23
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:liu zhang advhealthmat 2017,3,631.1333333333333,20.140641333714587,608.85,648.04,663.5599908141538,-29.754401939530386,633.8055888746235,2.6722555412901556,29.754401939530386,54
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:markstedt mantas biomacromol 2015,2,556.4343,159.06268047842022,443.96,668.9086,663.5599908141538,-94.40752114477401,569.1524696693798,12.71816966937979,94.40752114477401,46
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:mistry yang biomacromolj 2018,30,800.0,0.0,800.0,800.0,663.5599908141538,135.22554281264706,798.7855336268009,-1.2144663731991159,135.22554281264706,45
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:moncal ozbolat jmatscimatmed 2019,1,462.0,,462.0,462.0,663.5599908141538,-158.77975741062065,504.7802334035332,42.7802334035332,158.77975741062065,41
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:mondal singh scirep 2019,4,407.9425,98.58786449152858,293.09,524.5,663.5599908141538,-239.4862209999355,424.0737698142183,16.131269814218285,239.4862209999355,31
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:ning chen biofab 2018,6,300.90333333333336,15.768303227255204,286.84,328.74,663.5599908141538,-347.0713446609226,316.48864615323123,15.585312819897865,347.0713446609226,17
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:ojansivu mustafa biofab 2019,6,698.54,82.32976448405522,573.26,829.36,663.5599908141538,33.47672950144351,697.0367203155973,-1.503279684402628,33.47672950144351,53
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:othman 2020,1,1500.0,,1500.0,1500.0,663.5599908141538,658.9092468729159,1322.4692376870698,-177.53076231293016,658.9092468729159,4
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:ouyang 2015,3,415.0,0.0,415.0,415.0,663.5599908141538,-228.0763559162613,435.48363489789256,20.483634897892557,228.0763559162613,33
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:ouyang 2016,11,500.0,0.0,500.0,500.0,663.5599908141538,-159.649573623265,503.9104171908888,3.9104171908887793,159.649573623265,40
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:ouyang burdick advmat 2017,10,567.9739999999999,98.89873554971936,410.53,688.16,663.5599908141538,-93.07817365982737,570.4818171543264,2.507817154326517,93.07817365982737,47
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:sakai nagasuna mattodbio 2020,1,400.0,,400.0,400.0,663.5599908141538,-207.62052645260445,455.93946436154937,55.93946436154937,207.62052645260445,35
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:sanz garcia escobedo lucea polymers 2020,2,400.0,0.0,400.0,400.0,663.5599908141538,-232.26963781143874,431.29035300271505,31.29035300271505,232.26963781143874,32
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:shim cho jmicromechmicroeng 2012,4,475.1275,271.4916892988316,68.27,624.48,663.5599908141538,-176.5410692161761,487.01892159797774,11.89142159797774,176.5410692161761,36
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:shin burdick actabiomat 2019,8,1539.63375,745.1438945396003,896.94,2922.58,663.5599908141538,847.5298766631269,1511.0898674772807,-28.543882522719286,847.5298766631269,1
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:soliman lim advhealthmat 2020,4,309.7,31.874592807856658,291.28,357.32,663.5599908141538,-331.52892508739586,332.03106572675796,22.33106572675797,331.52892508739586,18
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:soltan chen acsbiomat 2019,9,1042.4855555555557,221.3727634054781,833.96,1560.65,663.5599908141538,367.91146936255,1031.4714601767039,-11.014095378851835,367.91146936255,16
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:tigner alge biomacromol 2020,12,1372.2873333333334,207.957342490466,1014.45,1687.146,663.5599908141538,693.1640037417304,1356.7239945558842,-15.56333877744919,693.1640037417304,3
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:yang zhao matsciengc 2018,6,928.3318666666668,237.5494803208011,747.1096,1233.2,663.5599908141538,253.3932001107308,916.9531909248847,-11.378675741782104,253.3932001107308,28
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:yao 2019,1,973.0,,973.0,973.0,663.5599908141538,243.7627100160528,907.3227008302066,-65.6772991697934,243.7627100160528,30
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:yin suo appmatint 2018,9,592.2177777777778,88.48079859180999,460.74,713.0,663.5599908141538,-69.26853416106125,594.2914566530926,2.0736788753148403,69.26853416106125,49
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:yu ozbolat jbiomecheng 2013,18,1182.4572222222223,33.84677616163684,1103.19,1227.6,663.5599908141538,511.2447137401249,1174.8047045542787,-7.6525176679435845,511.2447137401249,8
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:zhang ozbolat biomatsci 2015,3,732.6133333333333,76.4628840244293,677.57,819.92,663.5599908141538,63.362710442758434,726.9227012569122,-5.690632076421139,63.362710442758434,50
filament_diameter,filament_diameter,filament_diameter_um,Filament diameter,µm,secondary_engineering_outcome,ref:zhao 2014,4,500.0,0.0,500.0,500.0,663.5599908141538,-153.23819971045953,510.3217911036943,10.321791103694295,153.23819971045953,43
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:akkineni gelinsky biofab 2016,2,2.41105,0.8932879966729654,1.7794,3.0427,1.8004992876410095,0.5679028474585602,2.36840213509957,-0.042647864900430044,0.5679028474585602,26
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:be22assoni khademhosseini biofab 2014,3,0.9542,0.036546408852307186,0.933,0.9964,1.8004992876410095,-0.8059496269431792,0.9945496606978304,0.0403496606978303,0.8059496269431792,16
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:bociaga rosinska mat 2020,3,3.636333333333333,0.0,3.636333333333333,3.636333333333333,1.8004992876410095,1.7483055768362463,3.5488048644772556,-0.08752846885607735,1.7483055768362463,3
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:chen zhang appmatint 2019,3,0.7283809523809525,0.0,0.7283809523809525,0.7283809523809525,1.8004992876410095,-1.0210021265057663,0.7794971611352433,0.05111620875429079,1.0210021265057663,10
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:chung wallace biomatsci 2013,3,1.60565,0.0,1.60565,1.60565,1.8004992876410095,-0.18555930860127376,1.6149399790397359,0.00928997903973583,0.18555930860127376,43
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:cidonio oreffo biofab 2019,1,0.9907333333333336,,0.9907333333333336,0.9907333333333336,1.8004992876410095,-0.7040254024369804,1.0964738852040292,0.10574055187069564,0.7040254024369804,23
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:colosi khademhosseini advmat 2016,9,1.229631746031746,0.25235404906023895,1.0062857142857142,1.6656190476190476,1.8004992876410095,-0.5614971383573658,1.2390021492836438,0.009370403251897752,0.5614971383573658,27
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:dai 2016,1,1.068230769230769,,1.068230769230769,1.068230769230769,1.8004992876410095,-0.6366477074310543,1.1638515802099554,0.09562081097918629,0.6366477074310543,24
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:daly kelly biofab 2016,4,1.8377884615384619,0.6009018505743418,1.0196153846153848,2.467,1.8004992876410095,0.03593969038375843,1.8364389780247679,-0.0013494835136940164,0.03593969038375843,51
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:das ghosh actabiomat 2015,3,1.4029733333333334,0.05845102337284892,1.33736,1.44948,1.8004992876410095,-0.37857280427064155,1.421926483370368,0.018953150037034572,0.37857280427064155,32
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:duan butcher jbiomedmatres 2012,2,1.176625,0.0,1.176625,1.176625,1.8004992876410095,-0.5802957514185805,1.220203536222429,0.04357853622242902,0.5802957514185805,25
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:duin 2019,2,1.0032321428571427,0.13378628658806904,0.9086309523809524,1.0978333333333332,1.8004992876410095,-0.741576862564851,1.0589224250761586,0.05569028221901595,0.741576862564851,20
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:fedorovich dhe22 tissueeng 2008,5,2.057767369242779,0.022692337008194664,2.0476190476190474,2.098360655737705,1.8004992876410095,0.24976541680591113,2.0502647044469207,-0.0075026647958584824,0.24976541680591113,38
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:fisch zenobi wong biofab 2021,4,2.5946463414634144,0.13877529031375022,2.474463414634146,2.7148292682926827,1.8004992876410095,0.7654071208990123,2.565906408540022,-0.028739932923392608,0.7654071208990123,19
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:gantumar sakai,2,7.076809523809524,1.1300239798390734,6.277761904761904,7.875857142857143,1.8004992876410095,4.907752208850128,6.708251496491137,-0.3685580273183868,4.907752208850128,1
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:gao cho advfuncmat 2017,4,0.9211955538809344,0.08505436920058537,0.7984559155990957,0.9913564431047476,1.8004992876410095,-0.8474820072852093,0.9530172803558002,0.03182172647486581,0.8474820072852093,14
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:gao ma biomat 2015,1,0.58135,,0.58135,0.58135,1.8004992876410095,-1.0599507960248213,0.7405484916161882,0.15919849161618815,1.0599507960248213,8
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:giuseppe 2018,3,1.4927536231884055,0.1328282810132129,1.3478260869565215,1.608695652173913,1.8004992876410095,-0.29307303820414904,1.5074262494368604,0.01467262624845489,0.29307303820414904,35
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:idaszek swieszkowski biofab 2019,3,0.7489294871794873,0.10643710523964321,0.6686153846153846,0.8696538461538462,1.8004992876410095,-1.0014332999724582,0.7990659876685513,0.05013650048906404,1.0014332999724582,11
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:jia khademhosseini biomat 2016,9,1.6375456053067994,0.20452697676073886,1.3899004975124378,1.92452736318408,1.8004992876410095,-0.16027890823416477,1.6402203794068448,0.002674774100045463,0.16027890823416477,45
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:kang jin small 2020,12,2.5405463333333334,0.5342930747839247,2.0,3.948822,1.8004992876410095,0.7308989783703368,2.5313982660113465,-0.009148067321986808,0.7308989783703368,22
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:kilian ahlfeld akkineni bioprint 2020,12,1.4072758130081302,0.6081861194729714,0.8128780487804877,2.221463414634146,1.8004992876410095,-0.38836265552756694,1.4121366321134425,0.004860819105312331,0.38836265552756694,31
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:kolan leu bioprintamer 2019,6,3.064138617886179,0.49506596521728075,2.477512195121951,3.808712195121951,1.8004992876410095,1.2327799253638687,3.033279213004878,-0.0308594048813009,1.2327799253638687,5
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:kolesky lewis advmat 2014,4,1.8346125,0.7883989138067522,1.1168,2.5977,1.8004992876410095,0.03287866589775342,1.8333779535387629,-0.001234546461237107,0.03287866589775342,52
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:kosik koziol swieszkowski biofab 2019,6,0.58378,0.220643764652437,0.38664,0.9338,1.8004992876410095,-1.187005719674649,0.6134935679663605,0.029713567966360488,1.187005719674649,6
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:li fu scirep 2018,8,1.8306496323529413,0.2917788241680935,1.4377352941176471,2.333794117647059,1.8004992876410095,0.029594725100454224,1.8300940127414638,-0.0005556196114775425,0.029594725100454224,53
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:li li acsapplmatinterf 2017,2,1.41424,0.09413005471155314,1.34768,1.4808,1.8004992876410095,-0.35927850851423987,1.4412207791267697,0.02698077912676977,0.35927850851423987,34
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:li xu 3biotech 2018,3,0.703448717948718,0.19484778740445133,0.5109230769230769,0.9005384615384615,1.8004992876410095,-1.0447456476607133,0.7557536399802962,0.052304922031578216,1.0447456476607133,9
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:li zhou addman 2021,4,2.0531953,0.6011618781249857,1.22988,2.6681640000000004,1.8004992876410095,0.24355102288852454,2.044050310529534,-0.009144989470466047,0.24355102288852454,39
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:lim levato advhealthmat 2020,4,1.0419436201780417,0.21630521072467765,0.8362908011869435,1.2433234421364985,1.8004992876410095,-0.731103775654495,1.0693955119865146,0.02745189180847296,0.731103775654495,21
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:liu zhang advhealthmat 2017,3,3.0053968253968257,0.09590781587483135,2.8992857142857145,3.0859047619047617,1.8004992876410095,1.1474507130519784,2.947950000692988,-0.05744682470383777,1.1474507130519784,7
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:markstedt mantas biomacromol 2015,2,1.854781,0.5302089349280671,1.4798666666666669,2.2296953333333334,1.8004992876410095,0.05049005494480826,1.8509893425858177,-0.0037916574141823034,0.05049005494480826,50
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:mistry yang biomacromolj 2018,30,0.9523809523809524,0.0,0.9523809523809524,0.9523809523809524,1.8004992876410095,-0.8438934046435809,0.9566058829974287,0.004224930616476219,0.8438934046435809,15
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:moncal ozbolat jmatscimatmed 2019,1,1.370919881305638,,1.370919881305638,1.370919881305638,1.8004992876410095,-0.3734842306163283,1.4270150570246813,0.05609517571904332,0.3734842306163283,33
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:mondal singh scirep 2019,4,0.9877542372881356,0.23871153629910075,0.7096610169491525,1.2699757869249395,1.8004992876410095,-0.7833320617652642,1.0171672258757454,0.029412988587609767,0.7833320617652642,18
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:ning chen biofab 2018,6,1.5045166666666667,0.07884151613627595,1.4342,1.6437,1.8004992876410095,-0.28875441327309936,1.5117448743679103,0.00722820770124355,0.28875441327309936,36
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:ojansivu mustafa biofab 2019,6,1.369686274509804,0.16143091075304944,1.1240392156862744,1.6261960784313725,1.8004992876410095,-0.42029210508241155,1.380207182558598,0.01052090804879402,0.42029210508241155,30
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:othman 2020,1,1.5,,1.5,1.5,1.8004992876410095,-0.2612596032076504,1.5392396844333591,0.03923968443335912,0.2612596032076504,37
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:ouyang 2015,3,1.66,0.0,1.66,1.66,1.8004992876410095,-0.13380059526658597,1.6666986923744236,0.006698692374423665,0.13380059526658597,47
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:ouyang 2016,11,2.0,0.0,2.0,2.0,1.8004992876410095,0.19681341787048034,1.9973127055114899,-0.002687294488510128,0.19681341787048034,40
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:ouyang burdick advmat 2017,10,1.6853827893175073,0.2934680580110368,1.2181899109792285,2.0420178041543027,1.8004992876410095,-0.11341309903705242,1.6870861886039572,0.0017033992864499137,0.11341309903705242,48
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:sakai nagasuna mattodbio 2020,1,1.818181818181818,,1.818181818181818,1.818181818181818,1.8004992876410095,0.015373517019174113,1.8158728046601837,-0.002309013521634151,0.015373517019174113,54
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:sanz garcia escobedo lucea polymers 2020,2,1.6,0.0,1.6,1.6,1.8004992876410095,-0.1864941176217849,1.6140051700192246,0.014005170019224522,0.1864941176217849,42
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:shim cho jmicromechmicroeng 2012,4,1.9005100000000001,1.0859667571953266,0.27308,2.49792,1.8004992876410095,0.09639135603073604,1.8968906436717456,-0.003619356328254497,0.09639135603073604,49
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:shin burdick actabiomat 2019,8,1.649348405964777,0.79824302024639,0.9608561511762438,3.130843724557569,1.8004992876410095,-0.14836542781313664,1.652133859827873,0.0027854538630960324,0.14836542781313664,46
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:soliman lim advhealthmat 2020,4,0.9189910979228486,0.09458336144764588,0.8643323442136498,1.0602967359050446,1.8004992876410095,-0.8496066846732401,0.9508926029677695,0.03190150504492084,0.8496066846732401,13
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:soltan chen acsbiomat 2019,9,4.9642169312169315,1.0541560162165626,3.9712380952380952,7.4316666666666675,1.8004992876410095,3.111787365648625,4.912286653289634,-0.05193027792729765,3.111787365648625,2
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:tigner alge biomacromol 2020,12,1.637574383452665,0.24815911991702375,1.2105608591885442,2.013300715990453,1.8004992876410095,-0.16091091332030488,1.6395883743207047,0.002013990868039661,0.16091091332030488,44
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:yang zhao matsciengc 2018,6,3.57050717948718,0.9136518473876969,2.8734984615384613,4.743076923076924,1.8004992876410095,1.7267824327533552,3.527281720394365,-0.043225459092814944,1.7267824327533552,4
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:yao 2019,1,2.861764705882353,,2.861764705882353,2.861764705882353,1.8004992876410095,0.9226836584017768,2.7231829460427863,-0.13858175983956666,0.9226836584017768,12
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:yin suo appmatint 2018,9,2.277760683760684,0.3403107638146539,1.772076923076923,2.7423076923076923,1.8004992876410095,0.4694274742161819,2.2699267618571914,-0.007833921903492413,0.4694274742161819,28
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:yu ozbolat jbiomecheng 2013,18,0.9936615312791783,0.02844266904339231,0.9270504201680672,1.031596638655462,1.8004992876410095,-0.8001611129891179,1.0003381746518918,0.006676643372713453,0.8001611129891179,17
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:zhang ozbolat biomatsci 2015,3,1.3566913580246913,0.14159793337857277,1.2547592592592594,1.5183703703703704,1.8004992876410095,-0.4226481583196409,1.3778511293213687,0.021159771296677343,0.4226481583196409,29
filament_diameter,filament_to_nozzle_ratio,filament_to_nozzle_ratio,Filament-to-nozzle ratio,dimensionless,derived_sensitivity_outcome,ref:zhao 2014,4,2.0,0.0,2.0,2.0,1.8004992876410095,0.1922808441195126,1.992780131760522,-0.007219868239477956,0.1922808441195126,41
